# Median water storage curves
# Sample sizes
# N_Reservoir_Increase	310
# N_Reservoir_Notrend	352
# N_Reservoir_Decrease	259
# N_Natural_Increase	218
# N_Natural_Notrend	376
# N_Natural_Decrease	456
# N_All_Increase	528
# N_All_Decrease	715

Year	Reservoir_Increase	Reservoir_Decrease	Natural_Increase	Natural_Decrease	All_Increase	All_Decrease
2009.5	-0.102377957054485	0.0530012569038789	0.0387211282784446	-0.0958519700239525	-0.00605582992622207	-0.0464561400455225
2009.58333333333	-0.0186146338801293	0.0353332653320811	0.0213802696289275	-0.10245577036468	0.00515990023855238	-0.0654964322879226
2009.66666666667	0.0420541410711844	0.0111306593991501	0.0648304563340775	-0.0895494639621854	0.0505410601258601	-0.0566203893574882
2009.75	0.0788814365262362	0.0353352431697861	0.0186895654242916	-0.124675122433339	0.0493954960550534	-0.0644818999884804
2009.83333333333	0.0938347227671249	0.0556101381996114	0.00863501675597079	-0.0992210127249982	0.0507293215507665	-0.0547420714140565
2009.91666666667	0.06184501262405	0.0154097680249184	0.0274349139149778	-0.0804823620687306	0.0379872801309885	-0.0552105902515551
2010	0.0527231078664808	0.0582158511791404	0.0445918493005873	-0.0749196045560242	0.0494884506276658	-0.0203584315041119
2010.08333333333	0.0174048245954369	0.0390204818153432	0.0351144091081185	-0.0438593880243075	0.0293551414307491	-0.0171136903792575
2010.16666666667	-0.0621143720422173	0.012951221956253	0.0352492353478652	-0.0380334480026019	0.0164337495430402	-0.0179524877021802
2010.25	-0.0700119724429692	0.0114207335946212	0.067542565651349	-0.0356534193709797	0.00478644156676667	-0.0244186864627243
2010.33333333333	-0.0768833307914018	0.0761129291406598	0.0777531851735284	-0.0484128210719999	0.00303440382283128	-0.0147054889144919
2010.41666666667	-0.121721570498488	0.0554049307905559	0.062176220784596	-0.0916640466582371	-0.00746065595174899	-0.0590807896143488
2010.5	-0.0173718310394507	0.0232927385503833	0.0456733596989934	-0.123155159427059	0.00941787512723473	-0.0895022933479323
2010.58333333333	0.0530576685579643	-0.00876920617769161	0.0589768286164916	-0.165748441328135	0.0560934557722125	-0.111988278015467
2010.66666666667	0.104208081361882	0.00156243730594102	0.135473646303493	-0.155889549926223	0.123071568301212	-0.0985960105777162
2010.75	0.154419933616935	-0.0543686326752288	0.14035881124069	-0.114819435372669	0.143718718341757	-0.0879915417675689
2010.83333333333	0.170946711121095	-0.0869125457635108	0.115147465943072	-0.109436412624111	0.148079305359795	-0.10410526793349
