Time	Magnitude	Latitude	Longitude	Depth
1992.53985	5.61	44.745	150.297	31.4
1992.541498	5.78	-10.445	-78.578	46.9
1992.543003	5.55	-6.479	147.905	44.5
1992.543866	5.68	-22.833	-175.058	30
1992.548458	6.69	78.612	5.503	15
1992.556946	5.59	-54.424	143.279	15
1992.558768	5.79	-6.906	149.97	20
1992.56231	5.52	0.409	-25.08	10
1992.567469	5.68	-56.775	146.414	15
1992.572429	5.55	-55.159	-128.462	10
1992.575908	6.11	29.629	90.235	10
1992.583828	6.22	-0.832	127.52	21.2
1992.587192	5.61	-10.416	164.287	22.7
1992.590288	5.63	43.442	-127.024	15
1992.591348	5.63	-26.832	-106.425	10
1992.591622	5.68	-5.616	102.833	35
1992.596565	5.54	24.694	122.362	15
1992.598942	6.77	57.519	-142.921	15
1992.605767	5.68	11.76	-87.198	35
1992.609542	6.2	32.652	141.854	23.1
1992.615642	6.04	-5.953	148.941	52.5
1992.629815	6.09	50.552	-174.9	15.4
1992.629943	7.2	42.049	73.571	21.8
1992.6304	5.58	13.996	124.406	26.7
1992.646375	5.82	-9.944	160.12	15
1992.647092	5.58	-20.768	-175.011	65.6
1992.654443	5.55	29.257	66.898	10
1992.656435	6.81	-1.095	-13.598	12.2
1992.667201	5.87	23.824	121.762	60
1992.668066	7.63	11.5	-87.609	30
1992.669226	5.62	37.001	-113.497	15
1992.681699	5.58	-7.04	105.515	25
1992.686137	5.61	3.921	-82.586	15
1992.688701	6.07	76.186	7.028	15
1992.691162	5.95	-22.435	-174.851	18
1992.692241	5.71	-17.283	167.856	25
1992.693128	6.32	-6.102	26.673	14.3
1992.695083	5.52	-4.488	-104.548	10
1992.69581	5.61	-17.147	174.528	15
1992.703235	5.52	54.267	166.679	20.4
1992.711644	5.53	60.015	-140.603	11.5
1992.721231	5.58	-7.898	-13.574	12.8
1992.730354	6.08	-61.209	154.024	15
1992.730586	5.55	-21.014	-175.777	16.4
1992.733301	5.53	-54.538	-27.726	23.1
1992.734402	5.61	64.663	-17.782	10
1992.734617	5.63	-37.007	78.267	15
1992.736284	6.55	1.35	129.115	24.7
1992.738513	5.81	53.727	-157.435	11.8
1992.740097	6	13.346	-90.917	30
1992.740828	6.09	24.092	122.673	40
1992.745091	5.99	51.408	-178.58	20
1992.747816	5.58	-53.636	-51.666	15
1992.762317	6.05	-5.346	151.298	54.1
1992.779052	5.77	29.746	31.138	23.3
1992.788343	6.81	-14.402	166.656	31.6
1992.789175	5.58	-35.774	-179.886	27.5
1992.791566	6.45	-19.239	169.543	11.1
1992.792214	6.64	6.836	-76.733	10.6
1992.794087	5.53	-10.23	117.005	32.8
1992.795998	5.9	-6.83	105.555	62.7
1992.797877	5.64	3.03	-82.945	15
1992.799985	5.97	55.497	166.285	20
1992.801255	5.5	-24.317	-175.948	47.5
1992.803581	6.14	-6.872	144.19	18.7
1992.805963	6.53	-29.994	-177.295	26
1992.808714	5.52	31.317	-4.361	25.9
1992.810109	6.12	-9.357	122.511	60
1992.810327	6.4	42.579	45.108	15
1992.824949	6.22	6.841	123.893	31
1992.828055	5.58	31.517	-4.408	21.6
1992.831231	6.47	-2.335	141.324	29.7
1992.833454	5.53	-55.558	-27.552	27.9
1992.839012	5.72	-62.401	-161.839	10
1992.840747	6.41	-61.597	154.904	10
1992.841078	5.83	-36.032	-102.187	15
1992.842599	6.38	-14.282	167.673	14.4
1992.842978	6.01	-31.643	-71.507	30
1992.848179	6.04	38.089	27.049	15
1992.851896	6.65	-15.743	-179.707	20
1992.852656	5.59	-23.74	-70.347	21.5
1992.858085	5.69	51.479	-177.619	45
1992.85936	5.75	53.758	160.472	42.7
1992.859721	5.78	-2.867	141.578	30
1992.859745	5.73	-7.402	156.284	27.4
1992.862131	6.14	51.108	-179.208	20
1992.864135	5.92	-53.735	-51.809	15
1992.876886	5.81	-5.727	130.614	70
1992.880745	5.69	-16.806	167.104	25
1992.881266	5.89	38.364	22.596	12.3
1992.887648	5.89	35.743	22.685	50
1992.889649	6.54	-56.667	-26.04	20
1992.891808	5.78	-19.493	-173.717	22.4
1992.895184	5.6	38.566	72.615	34.6
1992.895379	5.78	51.226	179.159	20
1992.896653	5.68	1.303	-101.414	15
1992.898704	5.58	-3.961	102.267	65.3
1992.899163	5.52	2.525	128.592	33.9
1992.900065	5.72	-13.669	166.212	40
1992.906597	6.44	-31.387	-71.905	16.1
1992.908955	5.55	-17.16	-177.025	15
1992.912793	5.84	35.458	-34.621	17.6
1992.914487	6.01	-20.848	169.217	27.2
1992.928329	5.66	10.882	57.285	16.9
1992.93112	5.98	43.968	147.078	47.5
1992.933882	5.56	-15.353	168.053	33.8
1992.934346	5.68	10.066	-103.844	10
1992.937082	5.84	-56.448	-142.167	10
1992.942092	5.7	-17.446	168.102	34
1992.945133	5.99	34.413	141.797	20.6
1992.945185	7.74	-8.53	121.858	28
1992.945755	5.51	-17.689	-172.584	15
1992.954229	5.55	8.714	126.624	28.3
1992.959464	5.71	25.93	61.493	35
1992.961355	6.11	-6.496	147.212	28.4
1992.962359	5.84	-52.933	72.846	10
1992.964492	5.99	-11.298	166.318	44.8
1992.96512	6.01	51.865	158.297	53.9
1992.977419	5.68	2.614	126.641	40
1992.977478	6.22	-15.265	-173.035	45
1992.983577	5.79	-5.499	152.877	20
1992.984595	5.84	-1.072	-77.822	10
1992.985083	5.65	-32.554	-178.205	25
1992.985156	6.77	-0.464	-19.52	10
1992.985419	5.6	43.825	-128.08	14.1
1992.987492	5.97	38.872	142.459	30.6
1992.994573	5.6	-8	159.179	50.2
1992.998892	6.34	-31.979	-178.054	18.6
1993.001781	5.56	-61.051	154.212	15
1993.005292	5.67	-1.562	119.699	25
1993.006746	5.78	-4.068	129.46	46.7
1993.007693	5.88	3.339	128.08	65.3
1993.009889	5.96	-21.877	-174.646	25
1993.016622	5.64	0.155	-16.838	15
1993.020699	5.55	18.051	120.892	19.6
1993.025628	6.68	-59.297	-25.99	65
1993.029247	5.65	5.276	-82.595	15
1993.03432	6.29	-50.839	139.363	10
1993.047308	5.9	30.73	90.485	10
1993.049633	5.87	-45.155	35.222	15
1993.050341	5.56	-2.089	125.189	25.6
1993.051233	5.86	1.25	126.072	59.2
1993.051622	6.11	3.116	97.604	69.4
1993.053333	6.4	-7.125	128.626	20
1993.060574	5.69	24.198	121.764	33.6
1993.066709	5.71	-15.266	-173.286	32.5
1993.070104	5.6	22.956	101.153	15
1993.078201	5.65	34.986	141.736	32.8
1993.085174	5.5	54.476	161.539	35.9
1993.089014	5.61	-29.538	-177.02	23.3
1993.091588	5.59	13.714	123.082	22.9
1993.094282	5.5	12.471	142.015	15
1993.096001	5.83	-11.545	166.365	52.4
1993.099329	5.72	-56.426	-25.583	15
1993.102152	6.3	37.634	137.345	15
1993.103857	5.7	-4.823	101.897	30
1993.110071	5.76	-7.691	105.198	40
1993.116877	5.68	51.722	-176.028	42.5
1993.11829	6.12	-15.017	-176.8	20
1993.123537	5.83	-12.369	166.486	52.1
1993.130022	5.56	-6.033	150.59	35
1993.131882	5.7	53.555	-164.385	25
1993.131894	6.27	-0.462	-19.192	15
1993.136431	5.52	-52.971	73.028	15
1993.137029	5.51	-22.088	-174.853	34.6
1993.141701	5.67	47.211	154.116	31.1
1993.150977	5.68	40.254	142.411	51.6
1993.164294	5.6	-6.174	147.333	35
1993.168726	5.56	-13.107	175.028	10
1993.172753	5.69	28.695	-113.176	10
1993.174891	7.08	-10.9	164.183	25
1993.175683	6.49	-26.692	-177.386	19.2
1993.175851	5.55	12.51	-87.706	60
1993.182506	5.52	-6.643	131.627	28.3
1993.182921	6.12	-55.828	147.208	10
1993.183637	6.29	-59.684	-25.629	25
1993.190751	5.68	-16.644	-172.674	15
1993.192346	5.62	-59.413	149.57	15
1993.192565	6.34	-14.365	-178.286	10
1993.192772	5.62	-10.946	167.23	26
1993.195666	5.65	19.511	38.756	10
1993.201021	6.48	-26.695	-70.933	27.9
1993.20454	5.62	11.509	42.05	15
1993.205179	5.6	-37.591	-74.988	16
1993.209193	5.79	38.335	22.23	60
1993.210814	5.55	36.08	141.578	32.7
1993.214024	5.8	-1.595	99.011	21.9
1993.214564	6.2	28.965	87.433	10.7
1993.220442	5.67	52.289	-173.061	37.3
1993.227372	5.97	41.754	143.607	39
1993.228106	5.61	45.045	-122.59	16.2
1993.237948	5.87	13.389	120.483	35
1993.238302	5.7	-52.889	27.258	15
1993.249381	5.85	-17.467	-171.905	11.3
1993.25713	6.18	-59.922	-26.368	35
1993.268948	5.54	14.962	120.43	23.8
1993.273899	5.71	-39.732	176.534	30
1993.280872	5.74	1.287	126.49	60
1993.281996	5.85	51.143	-168.951	21.6
1993.285255	5.53	-16.486	-14.284	12.6
1993.287264	5.51	56.236	-154.934	26.3
1993.288525	5.5	-1.641	135.644	25
1993.291872	6.24	-16.553	-177.458	10
1993.293883	6.23	-53.74	-133.963	10
1993.297403	6.74	4.168	128.131	30
1993.298676	5.82	-54.414	143.992	15
1993.311444	5.96	-15.497	-173.068	31.9
1993.318397	5.55	-55.708	-27.168	33.4
1993.330842	5.73	-17.309	-14.497	12.6
1993.331902	6.41	-56.365	-24.357	15
1993.336089	5.63	-28.227	-176.508	35
1993.342457	5.66	46.757	153.384	45.2
1993.352962	5.79	-52.879	-118.113	10
1993.355563	5.56	2.388	-99.937	15
1993.357109	5.69	-24.944	-70.431	48.7
1993.36208	6.87	54.964	-160.412	34.2
1993.36638	5.54	-22.226	169.418	13.6
1993.366548	6.01	16.617	-98.548	20
1993.366803	5.59	-28.3	-176.384	26.6
1993.368544	5.69	-54.388	-132.129	15
1993.368683	6.87	51.306	-178.708	30
1993.371908	5.67	11.102	124.938	25
1993.373494	6.37	-5.371	152.044	20
1993.374327	6.11	37.088	-117.809	10
1993.3785	5.6	-30.426	-177.87	43.7
1993.380439	5.75	13.772	-91.134	30
1993.381147	5.67	0.098	124.891	45
1993.401109	5.62	5.411	-77.556	14.5
1993.403046	5.62	-27.294	66.563	15
1993.403596	5.5	55.718	-155.127	24.3
1993.405297	6.31	19.099	-26.519	13.5
1993.408876	5.77	-3.704	142.626	35
1993.40983	5.69	-0.511	124.324	35
1993.410971	5.5	-72.473	175.109	17.5
1993.414544	5.92	-45.709	-77.168	10
1993.415812	5.79	-46.206	33.658	10
1993.417832	5.88	-36.062	179.837	36.1
1993.420519	5.59	9.597	126.521	34.6
1993.421299	5.62	11.855	142.493	20
1993.42218	5.99	3.915	128.454	25
1993.427482	5.52	-24.581	-175.957	26.4
1993.427948	6.42	15.879	146.658	27
1993.430051	5.74	35.975	141.629	38.9
1993.4333	5.57	-29.015	-13.152	10
1993.433386	7.48	51.2	157.751	60
1993.443504	5.99	-11.118	162.96	20
1993.444952	6.07	-4.323	135.145	10
1993.451651	5.6	25.02	127.919	19.9
1993.460273	5.52	-28.45	-176.815	15
1993.463426	5.74	10.163	-103.683	10
1993.46674	5.78	-6.778	155.787	40
1993.474274	5.74	-60.593	-56.471	10.6
1993.490203	6.35	-60.66	153.151	10
1993.494843	6.67	-20.689	172.973	12.8
1993.498082	5.7	71.426	-11.181	15
1993.505918	5.84	-24.941	-112.363	10
1993.506605	5.57	8.579	-102.938	10
1993.518258	5.87	-17.469	167.971	23.9
1993.521867	5.82	9.757	-83.634	16.7
1993.523797	6.61	-25.292	-70.124	48.8
1993.524276	5.75	47.651	154.126	30.8
1993.526499	7.72	42.824	139.229	20
1993.528702	5.73	-3.549	145.55	15
1993.531888	5.61	38.251	21.834	17.2
1993.538371	5.63	-33.276	-71.884	30.5
1993.538854	5.67	-30.118	-71.48	52.9
1993.546382	5.64	34.5	141.53	28.5
1993.547757	5.76	-16.716	-172.572	15
1993.549681	5.59	0.009	-16.717	10.9
1993.551113	5.64	-36.434	-97.75	15
1993.552146	5.6	13.549	-90.939	35
1993.552926	6.02	6.42	-71.084	20
1993.553077	6.02	-54.32	-119.445	10
1993.569598	5.59	-10.984	162.403	33.2
1993.570857	6.09	-5.49	154.133	31.2
1993.579779	5.5	15.434	31.75	10.6
1993.582845	5.58	30.8	131.46	25
1993.586052	6	51.233	-130.601	15
1993.586667	6.1	28.809	34.409	18
1993.589268	6.41	-1.632	99.57	32.3
1993.599883	7.75	12.994	144.752	59
1993.604479	6.95	-45.127	166.982	30
1993.605496	6.37	-38.535	177.804	35
1993.606617	5.57	82.961	-28.155	10
1993.609972	5.73	-12.702	166.417	41.1
1993.618432	5.81	0.773	-26.068	15
1993.629957	5.53	51.67	-171.177	31.7
1993.630774	5.88	7.161	126.891	58.3
1993.632343	6.15	-6.051	142.768	15
1993.635425	5.69	-46.43	96.144	10
1993.646067	6.17	-44.741	-80.191	10
1993.648357	5.55	-35.885	178.254	15
1993.664692	5.83	31.793	141.898	31.6
1993.666217	6.27	3.027	96.143	33.9
1993.671525	6.72	14.55	-92.772	30
1993.675298	6.18	-9.43	122.314	65
1993.678751	6.62	-4.661	153.219	55
1993.681362	6.4	-31.754	-179.391	16.3
1993.692908	5.59	-32.576	-71.676	31.2
1993.694001	5.58	20.063	121.423	32.6
1993.695685	5.92	-29.674	-176.964	30
1993.69808	5.72	-6.099	149.905	25
1993.700088	5.76	11.109	-86.671	30
1993.71121	5.57	1.703	126.761	50
1993.717807	6.11	0.721	-29.351	10
1993.719264	5.56	-5.316	102.836	40.7
1993.719768	5.96	42.208	-122.029	8.8
1993.720871	5.5	0.355	-16.436	10
1993.721525	5.77	-4.554	-105.662	15
1993.72156	5.7	11.347	39.563	12.9
1993.723548	6.08	-6.411	154.986	60
1993.733461	6.27	10.091	138.352	15
1993.736337	5.61	30.701	132.226	27.8
1993.737352	6.58	-53.664	-51.473	15
1993.742656	5.58	-19.072	167.605	14.8
1993.743377	5.94	-42.376	-18.348	15
1993.743447	5.89	-6.053	149.395	59.7
1993.743832	6.17	18.07	76.615	10
1993.746117	6.46	15.166	-94.784	24.4
1993.75048	6.08	38.2	88.784	10
1993.751316	5.98	-3.411	148.762	17.9
1993.757348	5.63	-21.496	-174.214	21.8
1993.758289	6.34	-6.017	129.003	19.3
1993.766667	5.74	-35.605	-102.94	15
1993.779843	6.87	-5.901	146.131	21.4
1993.783715	5.93	-50.327	139.74	20
1993.789057	5.79	7.406	123.582	35.3
1993.800649	5.5	-2.791	142.073	28.4
1993.802375	5.59	-56.544	-138.763	15
1993.805237	5.68	-54.755	-26.452	20
1993.810392	5.61	11.321	125.449	53.8
1993.810617	6.61	16.821	-98.724	25
1993.811499	5.79	-55.579	-127.903	10
1993.823882	5.72	51.446	-178.166	38.2
1993.827753	5.64	-19.347	-176.055	17.6
1993.832002	5.8	-57.024	-147.389	10
1993.838616	5.59	-7.219	67.899	24.1
1993.845154	6.15	-3.153	148.51	15
1993.85378	5.58	14.335	53.744	11.1
1993.853945	5.55	36.218	141.807	36.6
1993.859055	5.97	50.215	-177.461	20
1993.864508	5.68	16.258	-98.722	17.3
1993.864625	7.01	52.052	158.461	35
1993.874502	5.61	30.738	67.223	27
1993.8811	6.44	54.271	-164.42	17
1993.881179	5.68	14.745	-93.994	25
1993.881941	5.76	7.312	-34.803	15
1993.889461	5.65	5.877	126.209	45
1993.898303	6	-22.082	170.066	25
1993.899658	5.68	-0.888	-13.336	12.5
1993.899813	5.57	12.32	125.948	12.9
1993.90273	6.19	-9.487	158.346	17.7
1993.910618	5.8	10.306	126.491	32.7
1993.911589	5.83	-59.015	-18.071	15
1993.913372	5.57	39.322	75.531	14.7
1993.91387	5.64	-57.401	-25.906	45
1993.919882	5.57	51.098	179.324	30
1993.920672	5.5	-60.406	-20.599	10
1993.923951	5.5	-3.55	131.254	25.3
1993.924627	5.61	-33.948	-72.163	30
1993.928668	5.87	-6.323	155.005	51.1
1993.936178	6.91	0.591	125.898	20
1993.939424	6.02	20.849	121.249	20
1993.944474	5.53	13.639	122.894	17.7
1993.945508	5.52	-29.817	-176.797	15
1993.94795	5.77	-20.456	-173.787	35
1993.948503	5.65	5.487	-82.665	15
1993.957129	5.91	53.795	171.297	17.7
1993.967367	6.22	-6.702	131.333	25
1993.988078	5.88	12.506	125.325	35
1993.991308	6.98	-20.254	169.924	17.1
1993.996429	5.59	9.753	-70.665	14.8
1993.997094	5.54	-6.328	148.445	15
1994.004271	5.58	49.662	-126.889	21.9
1994.004777	5.69	36.09	100.184	10
1994.005636	6.06	-49.031	164.478	16.9
1994.009073	5.91	-4.297	135.021	10
1994.017271	5.58	-0.639	98.534	30.9
1994.025367	5.65	-45.963	-76.582	14
1994.026108	6.08	25.163	97.282	11.7
1994.033818	5.59	2.731	127.24	17.5
1994.0359	5.72	-59.582	-26.451	35
1994.03784	5.71	1.958	126.782	50.1
1994.038907	5.63	-20.816	-173.861	32.5
1994.043864	6.65	34.164	-118.55	15
1994.048128	6.72	-3.244	135.981	30
1994.051316	5.5	24.123	121.857	66.9
1994.053663	6.95	1.052	127.718	19.2
1994.05684	5.83	-62.092	-56.535	10
1994.058903	5.54	-60.676	154.087	14
1994.063873	5.65	44.873	149.769	46.9
1994.065162	6.23	10.504	-41.708	15
1994.06985	5.56	-21.482	-173.921	15
1994.08042	5.99	-29.398	-177.403	44.6
1994.084649	5.52	19.279	-155.34	24.4
1994.086042	6.03	-11.327	163.934	34
1994.090017	5.77	42.767	-111.021	10
1994.090166	5.5	-15.488	167.045	27.9
1994.090774	5.52	-41.984	84.4	10
1994.093864	5.53	-21.727	-173.957	23.7
1994.097145	6.16	0.447	30.178	11.5
1994.103065	5.51	66.452	-19.385	10
1994.113663	5.63	48.341	154.019	60
1994.114108	6.63	-10.706	-128.893	10
1994.114428	5.67	49.081	-129.138	14.9
1994.115671	6.95	-20.593	169.289	37.6
1994.117997	5.71	-41.304	-89.557	15
1994.123788	6.84	-4.986	104.23	21.1
1994.124248	5.57	36.14	100.095	14.7
1994.124546	5.5	44.258	149.06	38.8
1994.129557	5.57	9.907	125.935	33.2
1994.129806	5.79	-9.525	152.091	16.8
1994.130541	6.25	-45.288	96.217	10
1994.135742	5.98	1.996	126.454	28.7
1994.13617	5.55	-56.43	-25.617	33
1994.14304	5.66	-21.751	-113.627	10
1994.144654	6.1	30.824	60.593	11.4
1994.145361	5.81	17.811	-97.295	69.9
1994.146437	5.69	18.553	146.824	27.3
1994.159923	5.6	44.576	-129.953	15
1994.1606	6.03	29.106	52.688	10
1994.172395	5.79	-61.311	154.504	10
1994.174769	5.81	-21.605	-113.811	15
1994.177133	5.58	11.776	139.99	16.2
1994.183452	5.86	-9.531	155.177	34.6
1994.184004	5.74	-9.464	159.676	25
1994.192905	5.6	11.753	-87.134	35
1994.19627	6.24	-1.173	-24.019	10
1994.198906	6.04	11.116	-88.142	15
1994.205278	5.53	24.083	122.337	43
1994.205962	5.64	-36.05	52.113	15
1994.206975	5.71	24.713	-109.238	20
1994.2411	5.72	9.034	126.317	40
1994.250978	5.63	-36.69	78.571	15
1994.252561	5.57	-15.139	168.283	24.7
1994.253436	5.73	-15.606	-172.953	15
1994.257084	6.16	51.333	-178.11	20.9
1994.259532	5.84	26.118	96.903	13.7
1994.260122	6.12	-17.385	167.861	19.1
1994.264337	6.38	40.636	143.745	18.5
1994.271688	6.01	14.821	-91.898	65
1994.272389	6.06	23.745	126.899	16.4
1994.27371	5.91	11.603	42.944	10.3
1994.27835	5.78	22.797	123.688	15.2
1994.282941	5.5	-6.941	155.909	44.6
1994.287237	5.6	-31.783	-71.54	37.7
1994.288078	5.6	-6.589	155.177	37
1994.289556	5.66	-15.848	167.592	41.9
1994.299159	5.55	-21.207	169.706	40.1
1994.301745	5.53	35.892	131.066	28.8
1994.306983	6.09	-14.183	167.584	12
1994.313297	5.73	-9.403	113.03	51.7
1994.317293	6.24	-21.451	-173.714	28
1994.317841	6.01	13.087	119.58	20.8
1994.32087	5.54	-39.511	-75.142	12.3
1994.324832	5.87	31.323	131.483	35
1994.328543	6.08	36.92	67.056	20.1
1994.329618	5.79	10.896	-85.835	35
1994.331877	6.1	-1.098	97.577	20
1994.334544	5.92	10.223	-60.734	45
1994.342955	5.8	-60.044	-18.45	15
1994.344573	5.72	53.008	159.768	40.2
1994.348029	5.52	-36.178	-99.423	10
1994.350515	5.63	-1.937	99.743	29.2
1994.352021	5.88	-19.654	-69.601	51.1
1994.357332	5.53	25.056	-109.196	17
1994.362333	5.9	8.029	123.288	41.9
1994.365272	5.57	-21.203	169.553	27.7
1994.373262	5.53	-0.09	-16.635	10
1994.374162	6.12	44.697	149.406	34.1
1994.375649	5.51	29.063	142.4	30.7
1994.379733	5.59	-8.243	124.796	34.7
1994.387599	6.23	18.094	-100.613	60.6
1994.388045	6.12	24.193	122.563	25
1994.388266	5.54	-15.605	-172.068	14.1
1994.390383	5.52	38.699	26.533	21.4
1994.393345	6.43	-4.144	135.446	15
1994.393779	5.63	23.09	142.507	15
1994.394777	5.53	-2.048	138.817	26.2
1994.395015	5.84	7.688	94.16	20.6
1994.396583	5.94	35.259	-4.072	10.7
1994.405453	6.48	20.563	94.179	40
1994.408692	5.61	-10.426	-108.606	10
1994.411328	6	7.415	-72.08	10
1994.416871	7.76	-10.401	112.997	37.4
1994.418825	5.78	3.495	-78.835	15.1
1994.420109	5.78	28.676	70.127	32.5
1994.42313	6.33	24.511	121.859	13.9
1994.428108	6.78	2.889	-75.949	10
1994.437031	5.55	38.765	70.575	11.5
1994.439159	5.75	27.929	140.911	27.2
1994.447325	6.17	-5.497	151.87	21.3
1994.447398	5.58	3.99	128.154	63
1994.450038	5.57	1.602	126.285	39.2
1994.45898	6.71	-43.059	171.508	12.1
1994.46511	5.88	29.048	52.672	10
1994.465178	5.69	-28.623	-176.628	30
1994.472907	5.51	-64.505	175.651	10
1994.483706	6.11	-36.403	-98.097	15
1994.490077	5.61	11.169	-86.493	35
1994.490803	5.87	32.52	93.655	10
1994.495347	5.6	40.151	53.355	45.1
1994.497221	5.56	-3.315	136.124	38.5
1994.497506	5.56	-10.66	163.009	30
1994.504099	5.5	7.703	-82.271	21.4
1994.504861	6.43	14.929	-97.339	15
1994.506292	5.83	10.56	125.263	20
1994.517906	5.68	-37.415	-95.157	13.1
1994.525872	5.6	19.699	-70.972	18.7
1994.527333	7.15	-16.704	167.417	32.5
1994.541001	5.68	-29.909	-177.195	31.3
1994.544832	5.6	-23.605	-175.762	30
1994.553612	5.95	-7.755	158.563	31.1
1994.555894	5.89	-15.729	-173.059	27.1
1994.558191	5.55	-17.895	-173.002	22.6
1994.560422	5.56	-56.924	-25.646	56
1994.569022	5.8	-47.312	100.046	15
1994.570876	5.79	52.262	-168.298	15
1994.576918	5.54	32.574	48.398	22.8
1994.586242	5.71	21.536	93.97	40
1994.589808	6.22	-6.234	131.442	35
1994.590946	5.52	52.252	174.137	38.2
1994.592254	6.17	-55.428	-127.876	10
1994.592831	5.58	-16.929	-177.187	25
1994.592864	5.5	51.008	-179.14	33.4
1994.603648	5.52	10.65	94.38	25.8
1994.608796	5.82	-21.663	-173.685	31
1994.614736	5.95	44.604	150.059	25
1994.615687	5.87	38.753	142.243	49.5
1994.620668	5.68	29.307	130.342	46.4
1994.621282	5.73	37.891	142.506	29.5
1994.625686	5.9	-7.477	31.66	26.7
1994.625738	5.83	35.544	-0.132	10
1994.630738	5.73	17.999	96.379	10.2
1994.63563	6	56.729	118.171	10.3
1994.654693	5.54	17.143	-95.807	66.9
1994.654767	5.57	5.668	126.401	30
1994.657724	5.74	-0.248	-19.206	10
1994.659621	5.72	-15.035	-173.273	10
1994.66567	7	40.308	-125.72	8.4
1994.665778	5.9	41.177	21.224	15
1994.666307	5.53	-18.373	-172.899	16.7
1994.670437	5.72	-31.496	-111.219	10
1994.671433	6.17	-21.009	173.82	30
1994.677416	5.6	46.87	155.186	17.2
1994.679043	5.55	-34.074	179.608	16.4
1994.683706	5.52	-12.044	166.161	53.6
1994.684103	5.63	0.592	126.072	35
1994.689129	5.55	7.54	126.574	60
1994.692679	5.65	-16.019	166.762	20
1994.694787	5.89	-31.188	-71.706	45
1994.695358	5.64	-8.925	106.42	20
1994.695459	5.89	38.838	-119.725	12
1994.696638	5.94	-15.365	-173.029	12.8
1994.697293	6.06	29.247	130.114	35
1994.697927	6.03	7.081	-76.648	14.4
1994.698194	5.75	-22.104	174.71	30
1994.704973	5.97	-57.925	-8.877	10
1994.70572	6.67	22.505	118.768	12.1
1994.70594	5.65	-5.42	102.69	64.9
1994.709146	5.67	-32.279	-71.767	20
1994.716947	5.77	7.406	126.718	57.2
1994.725073	6.03	-3.199	148.732	20
1994.737746	6.15	5.671	-79.058	15
1994.738493	5.78	51.274	178.435	20
1994.747782	5.67	-17.918	167.889	28.3
1994.755805	8.26	43.851	147.167	30
1994.767709	6.76	-1.237	127.917	13.3
1994.773114	5.65	51.436	-173.795	33.4
1994.773628	5.72	-32.185	-71.497	53
1994.776871	5.91	13.832	124.561	25.2
1994.784469	6.08	-3.742	152.21	12.9
1994.819275	6.3	43.563	-127.475	15.8
1994.821026	5.79	-6.14	154.485	46.2
1994.821035	5.9	14.681	-103.638	15
1994.821986	5.68	34.973	142.035	16.1
1994.822707	5.62	24.659	122.265	35
1994.829546	6.12	3.024	96.2	31.9
1994.830823	5.56	8.97	-83.41	35
1994.831866	5.68	-1.108	67.687	15.9
1994.833873	5.72	5.067	118.605	41.3
1994.842148	6.31	-57.209	158.112	15
1994.843129	5.62	10.677	141.533	20
1994.868727	7.08	13.49	120.985	28.1
1994.871625	5.98	47.456	154.843	12.1
1994.872793	5.81	-56.394	-142.435	10
1994.883294	5.58	-9.729	159.652	27.3
1994.884895	6.31	-2.087	135.85	16.3
1994.886639	5.92	25.592	96.581	15
1994.891849	5.5	-52.876	160.091	11
1994.90009	5.71	-20.051	169.06	36
1994.933209	5.65	1.965	120.858	30
1994.938131	6.01	-23.499	-70.257	31.7
1994.939573	6.42	18.06	-101.475	51.1
1994.944887	5.55	-9.933	119.121	31.6
1994.946885	5.51	16.249	-98.555	17.9
1994.949519	6.1	-9.531	159.451	16.1
1994.950917	5.66	2.759	128.097	43.6
1994.951213	5.54	-8.452	-80.135	47.8
1994.952697	6.28	-37.603	177.288	20
1994.95929	5.74	-27.788	-176.37	20
1994.963423	5.71	-54.176	143.404	10
1994.966364	5.55	-6.236	103.754	33.8
1994.98012	5.51	-30.678	-177.704	46.6
1994.98626	5.5	20.471	145.873	42.6
1994.988401	7.73	40.477	143.397	24.8
1994.98955	5.69	-33.09	179.714	30
1994.990254	5.51	-5.277	102.409	32.2
1994.993968	5.83	-47.277	100.286	10
1995.00527	5.86	-57.655	-66.029	17.1
1995.006899	5.95	-55.894	-123.379	15
1995.011579	5.7	-22.033	169.132	28.7
1995.014145	5.77	9.28	126.274	35
1995.014349	5.88	51.217	179.63	30
1995.021898	5.55	1.464	-90.46	10
1995.021903	5.93	35.916	141.409	33.4
1995.023747	5.5	20.425	109.356	9.6
1995.036581	5.62	27.553	128.587	52.7
1995.039013	5.99	-5.193	152.253	60
1995.041096	6.3	51.262	179.207	20
1995.041385	6.86	34.59	135.069	17.6
1995.048949	6.51	5.1	-72.895	15
1995.050071	5.8	-10.928	162.151	23.8
1995.051276	5.66	13.949	-91.982	30
1995.05177	5.87	1.196	125.927	55.5
1995.05356	6.21	2.557	126.841	46.3
1995.059351	5.81	-26.88	-176.31	35
1995.063496	6.08	-5.889	154.386	30
1995.069258	5.5	14.371	-92.894	25.3
1995.071444	6.77	-4.514	134.513	26.9
1995.084468	5.5	-42.237	-18.485	10
1995.087029	5.79	10.65	-42.628	10
1995.087822	5.92	-6.286	148.847	49.7
1995.088584	6.42	-62.74	156.14	15
1995.096124	5.96	6.737	-82.664	12.4
1995.096378	7.12	-37.752	178.897	31.9
1995.107521	5.54	-29.711	-112.044	10
1995.110038	5.56	-10.578	165.272	30
1995.112795	5.66	12.61	-81.518	15
